Nome,DOB,Fighter_URL
Kevin Engel,,http://ufcstats.com/fighter-details/d2f310b5b072e986
Chan-Mi Jeon,1997-08-28,http://ufcstats.com/fighter-details/24174a3f44ce8e03
Aaron Ely,1989-03-18,http://ufcstats.com/fighter-details/1741343f0ca34dd5
Elisha Ellison,1997-03-05,http://ufcstats.com/fighter-details/87e4a3a5080ee7ce
Bobby Escalante,,http://ufcstats.com/fighter-details/f7ede18b4ec4ec1f
Shawn Teed,1992-02-13,http://ufcstats.com/fighter-details/5bb70ebd65075c5c
Daniel Jolly,1984-09-03,http://ufcstats.com/fighter-details/eeabcd4dc6619129
Brian Johnston,1968-07-28,http://ufcstats.com/fighter-details/1c3f5e85b59ec710
Taylor Johnson,1990-11-09,http://ufcstats.com/fighter-details/552b09cbf13b6328
Jeff Joslin,1975-04-30,http://ufcstats.com/fighter-details/388abbf8832b5adf
Dwight Joseph,1989-08-16,http://ufcstats.com/fighter-details/34ca93f1791a5c50
Taneisha Tennant,1989-06-15,http://ufcstats.com/fighter-details/87911d22a79d3203
Mike Dolce,1976-04-15,http://ufcstats.com/fighter-details/29b5791e51e7e832
Bailey Schoenfelder,1997-09-22,http://ufcstats.com/fighter-details/b0353e7f5038dd09
Dustin Joynson,1985-10-14,http://ufcstats.com/fighter-details/791367e8c35cfb6a
Bharat Kandare,1987-06-20,http://ufcstats.com/fighter-details/efd2b3e9bb7965a4
Joel Thomas,,http://ufcstats.com/fighter-details/2b33e57c4d0a4502
Chel Erwin-Davis,,http://ufcstats.com/fighter-details/c26ea30823f37316
Won Jin Eoh,,http://ufcstats.com/fighter-details/bc7cf284c1c2f16e
Priya Sharma,1991-08-29,http://ufcstats.com/fighter-details/5f23eaf9e9c34667
Jason Tan,1981-12-17,http://ufcstats.com/fighter-details/ad3041e61896b975
Yurij Kiseliov,1976-07-29,http://ufcstats.com/fighter-details/51d2aaaca56e5b40
Mike King,1983-08-04,http://ufcstats.com/fighter-details/564c2f5f9eb45d67
Pat Schilling,1988-08-28,http://ufcstats.com/fighter-details/de12bd65e2f46478
Antonio Schembri,1974-06-01,http://ufcstats.com/fighter-details/a3244e3238541482
Brandon Sayles,1981-04-23,http://ufcstats.com/fighter-details/72b7c071910990b1
Nadia Kassem,1995-11-15,http://ufcstats.com/fighter-details/6e7506127408aa9e
Kyle Dietz,1986-04-29,http://ufcstats.com/fighter-details/31da66df48c0c1a0
Anthony Torres,1978-07-31,http://ufcstats.com/fighter-details/918d9d89d4d52acc
Robelis Despaigne,1988-09-09,http://ufcstats.com/fighter-details/140567899d98978a
Shogo Sato,1993-06-08,http://ufcstats.com/fighter-details/c982b98d33825763
John Kelly,1978-08-02,http://ufcstats.com/fighter-details/ace83095105dd205
Slim Trabelsi,1993-05-09,http://ufcstats.com/fighter-details/ff2ec83f44000f78
Chris de la Rocha,1979-05-15,http://ufcstats.com/fighter-details/e51ee8ded927fc51
Isabela de Padua,1991-09-04,http://ufcstats.com/fighter-details/e0f959f65d0406b4
Alex Torres,1988-05-29,http://ufcstats.com/fighter-details/e4e0f310b3cf23a8
Marques Daniels,1978-06-14,http://ufcstats.com/fighter-details/55a80a9365bc107d
Jorgen Kruth,1974-05-08,http://ufcstats.com/fighter-details/6071d786f6187810
Rene Kronvold,1970-01-03,http://ufcstats.com/fighter-details/db05271715bb4874
Chris Sanford,1968-03-12,http://ufcstats.com/fighter-details/29f935654825331b
Lionel Lanham,1980-08-31,http://ufcstats.com/fighter-details/b8980dd7e8fc5976
Aaron Lanfranco,1986-08-26,http://ufcstats.com/fighter-details/d73e856f150744b2
Tina Lahdemaki,1988-05-28,http://ufcstats.com/fighter-details/e5ca2bc2451a5956
Henrique Da Silva Lopes,1985-03-08,http://ufcstats.com/fighter-details/1f8cd7634e8286ff
Chad Corvin,,http://ufcstats.com/fighter-details/1267b631db78665a
Jeremy Umphries,,http://ufcstats.com/fighter-details/4793a2d90f5ab8ae
Christian Uflacker,1985-08-04,http://ufcstats.com/fighter-details/10ccf4ec9913cadc
Dylan Salvador,1993-05-20,http://ufcstats.com/fighter-details/a7a3fb5f6c67b122
Kevin Ferguson,1974-02-08,http://ufcstats.com/fighter-details/27541033b97c076d
Bentley Syler,1982-12-22,http://ufcstats.com/fighter-details/abd2109bc4cb0291
Brandon Holmes,1997-02-05,http://ufcstats.com/fighter-details/f295d50c56339ab6
Xavier Siller,1994-06-06,http://ufcstats.com/fighter-details/9a08c2753184ac6d
Jesse Finney,1974-07-11,http://ufcstats.com/fighter-details/0496cdac0bc9edd8
Mal Foki,1976-03-16,http://ufcstats.com/fighter-details/fa534853eb195270
AJ Fonseca,,http://ufcstats.com/fighter-details/0adf1aacda5e26ac
Matt Foki,1976-03-16,http://ufcstats.com/fighter-details/5de61b03868035ff
Bob Cook,,http://ufcstats.com/fighter-details/1c061eb6e29eaa0a
Marcos Conrado Jr.,1982-03-14,http://ufcstats.com/fighter-details/d450769115a193c2
Gabriel Salinas-Jones,1984-11-20,http://ufcstats.com/fighter-details/74d5f71eeb0c66c7
Brock Lesnar,1977-07-12,http://ufcstats.com/fighter-details/513c6f1715e547a8
Logan Urban,1994-04-22,http://ufcstats.com/fighter-details/5e23f30e9c6ed74e
Shannon Clark,1992-07-07,http://ufcstats.com/fighter-details/7ae36b3791e0969a
Andrew Valladerez,1987-06-28,http://ufcstats.com/fighter-details/2a898bf9fb7710b3
Leah Letson,1992-08-21,http://ufcstats.com/fighter-details/8cb78f3a6c2a08f7
Kaushik Saikumar,1997-12-11,http://ufcstats.com/fighter-details/6a6c4709ebc5499a
John Lober,1968-02-26,http://ufcstats.com/fighter-details/31652c9267606d54
Paula Luna,1999-07-05,http://ufcstats.com/fighter-details/5b1effb0db45273a
Rob MacDonald,1978-09-05,http://ufcstats.com/fighter-details/f3388d2cf7ab3f64
Stevie Lynch,,http://ufcstats.com/fighter-details/710d93f1508f7104
Xavier Franklin,1996-10-15,http://ufcstats.com/fighter-details/90957a918e26bf9c
Janaina Silva,1992-02-16,http://ufcstats.com/fighter-details/4784a5b4a452464a
Isaiah Hill,,http://ufcstats.com/fighter-details/86b30a86664cb6e4
Ryan Madigan,,http://ufcstats.com/fighter-details/a8d521d913df4e31
Alex Chambers,1978-10-25,http://ufcstats.com/fighter-details/26b63bc5c0c1f65d
Jared Chaffee,1984-12-15,http://ufcstats.com/fighter-details/fdf59144e535bc38
Isis Verbeek,1995-01-12,http://ufcstats.com/fighter-details/d6f58b8cd1a6ff52
Travis Calanoc,,http://ufcstats.com/fighter-details/90d28fee0af74f2d
Armando Villarreal,1989-08-08,http://ufcstats.com/fighter-details/454c1f0b638972ab
CJ Marsh,,http://ufcstats.com/fighter-details/4c91eb190d5e0dd9
Max Rohskopf,1994-09-27,http://ufcstats.com/fighter-details/59a27d2e6d0802ac
Pete Rodriguez,1996-11-13,http://ufcstats.com/fighter-details/776d4262c4da38bf
Claudio Mattos,,http://ufcstats.com/fighter-details/6e2b1d631832921d
Mark Vorgeas,,http://ufcstats.com/fighter-details/ef0344ed552d8a22
Sean Holden,1984-09-17,http://ufcstats.com/fighter-details/acbb9c76f5894e36
Noe Hernandez,,http://ufcstats.com/fighter-details/df2cf66d8c0123db
Jesse Strader,1991-05-29,http://ufcstats.com/fighter-details/8c39367b53eadf8a
Dave Galera,1978-01-12,http://ufcstats.com/fighter-details/0876d21328cf4a45
Brandon Gaines,1982-02-24,http://ufcstats.com/fighter-details/8e6cfbd455f0f9c2
Francisco Bueno,1972-12-23,http://ufcstats.com/fighter-details/a72d260b436924c4
George Bush,,http://ufcstats.com/fighter-details/f0c779dc2ca3816c
Mikey Burnett,1974-04-12,http://ufcstats.com/fighter-details/4c805f5f58a75df0
Michael Byrnes,1990-07-17,http://ufcstats.com/fighter-details/87f0b37f153cf497
Eduardo Bustillos,1987-06-02,http://ufcstats.com/fighter-details/f273f1b8df04c8a1
Nick Bustamante,,http://ufcstats.com/fighter-details/51b1ca2a4b064101
Andre Galvao,1982-09-29,http://ufcstats.com/fighter-details/45fe6765c56d8018
Darrel Gholar,1962-11-07,http://ufcstats.com/fighter-details/a24e080000fa7a35
Chris Hawk,1985-12-20,http://ufcstats.com/fighter-details/9460c867aae1987e
Jose Henrique,2002-05-23,http://ufcstats.com/fighter-details/20a0e4cc5227c117
Dimitiri Wanderley,,http://ufcstats.com/fighter-details/a1d6b308781aa2f5
Adam Meredith,,http://ufcstats.com/fighter-details/c1135a6892e916db
David Roberts,1975-11-15,http://ufcstats.com/fighter-details/775bad6d700d2302
Theo Rlayang,1994-08-10,http://ufcstats.com/fighter-details/8aabef76351401d0
James Wallace,1992-11-17,http://ufcstats.com/fighter-details/4078de7181a19142
Lee Brousseau,1974-10-04,http://ufcstats.com/fighter-details/0974d8d4053a7237
Marcus Buchecha,1990-01-08,http://ufcstats.com/fighter-details/095854a135e6db55
Dennis Bryant,1985-10-18,http://ufcstats.com/fighter-details/3b17353b8002c7d0
Junie Browning,1984-05-12,http://ufcstats.com/fighter-details/d74cba8566291bfa
Billy Brand,1996-07-03,http://ufcstats.com/fighter-details/edae6db2b3453632
Juliana Miller,1996-05-07,http://ufcstats.com/fighter-details/aa0c573da7119292
Chris Mierzwiak,1988-02-14,http://ufcstats.com/fighter-details/2b284840ca89876a
Blake Watkins,,http://ufcstats.com/fighter-details/117580b232409824
Joshua Wang-Kim,1992-11-16,http://ufcstats.com/fighter-details/d538f13ab21d9633
Luc Bondole,,http://ufcstats.com/fighter-details/8691881b31c16b88
Galore Bofando,1982-05-22,http://ufcstats.com/fighter-details/8a56ea383fd26e52
Darian Weeks,1993-11-23,http://ufcstats.com/fighter-details/326a001926ffb7ec
Gregory Bouchelaghem,1978-03-23,http://ufcstats.com/fighter-details/59851163aaf1aed8
Mike Glenn,1977-10-09,http://ufcstats.com/fighter-details/ed133185689088b3
David Smith,,http://ufcstats.com/fighter-details/e955046551f8c7dd
Bob Gilstrap,,http://ufcstats.com/fighter-details/c96518b7f6881004
Eric Steenberg,1983-06-22,http://ufcstats.com/fighter-details/377bc9dc0b2745f9
Sherrard Blackledge,1993-08-16,http://ufcstats.com/fighter-details/0e5c79b3594ff0ad
Nicco Montano,1988-12-16,http://ufcstats.com/fighter-details/1de9ad94de18eeaf
Pawel Nastula,1970-06-26,http://ufcstats.com/fighter-details/154a6b3ffae264cd
Lauren Mueller,1991-11-15,http://ufcstats.com/fighter-details/f923e012414c883e
Kazunari Murakami,1973-11-29,http://ufcstats.com/fighter-details/cfbccfed4e4796fe
Amaury Bitetti,1969-04-14,http://ufcstats.com/fighter-details/7a359ef685a304a7
Anton Berzin,1989-09-29,http://ufcstats.com/fighter-details/8ba8e8d7eafa7267
Keith Berish,1985-11-14,http://ufcstats.com/fighter-details/e3779ef06e98f185
Patrick Murphy,,http://ufcstats.com/fighter-details/eca7e064746c161a
Andrews Nakahara,1983-03-12,http://ufcstats.com/fighter-details/7a9ca95a92d7b64c
Ivan Gnizditskiy,1996-05-10,http://ufcstats.com/fighter-details/057a241e4ba90c4d
Mark Hall,1961-01-26,http://ufcstats.com/fighter-details/18524b46c570730b
Stoney Hale,1979-10-18,http://ufcstats.com/fighter-details/206a7d47eb62170e
Kazuhiro Hamanaka,1978-10-24,http://ufcstats.com/fighter-details/1b4d6971bb18b82c
Braxton Smith,1990-01-01,http://ufcstats.com/fighter-details/eaa9402e5a7990ad
Josh Neal,,http://ufcstats.com/fighter-details/0b534765dca35e71
Soichi Nishida,1967-03-02,http://ufcstats.com/fighter-details/6810d8d2dd557cf9
Guangyou Ning,1981-12-15,http://ufcstats.com/fighter-details/2c1170b825f58e57
Stephen Banaszak,1990-12-07,http://ufcstats.com/fighter-details/4c4b44e3cf5815b3
Logan Woods,1994-05-30,http://ufcstats.com/fighter-details/133a9d2e6efd8a50
Nick Nolte,1981-03-04,http://ufcstats.com/fighter-details/d665de9b4da87c22
Amador Ramirez,1990-06-14,http://ufcstats.com/fighter-details/ac31f869959860bc
Steve Ramirez,,http://ufcstats.com/fighter-details/4311e9d23604205c
Salvador Becerra,,http://ufcstats.com/fighter-details/4fd76e7ba8313457
Alexander Otsuka,1971-07-17,http://ufcstats.com/fighter-details/865aa315ea62c511
Takahiro Oba,1976-08-14,http://ufcstats.com/fighter-details/7139cd2ae4bf6a29
Cristina Stanciu,1994-03-29,http://ufcstats.com/fighter-details/175852708cb55776
John Gunther,1985-11-24,http://ufcstats.com/fighter-details/3956bdc8ab2e54b3
Rainn Guerrero,1992-05-13,http://ufcstats.com/fighter-details/8300a47f6fd6fe4f
Joey Armstrong,,http://ufcstats.com/fighter-details/30ad2050273d016a
Chris Avila,1993-01-16,http://ufcstats.com/fighter-details/4665cbf36b08193b
Rubens Xavier,1974-09-08,http://ufcstats.com/fighter-details/e6dac752a2418a88
Eric Wray,,http://ufcstats.com/fighter-details/eb6edce3028f05c0
Jorge Oliveira,,http://ufcstats.com/fighter-details/bec2746f033802c3
Chibwikem Onyenegecha,1994-04-18,http://ufcstats.com/fighter-details/887e09328cd63df1
Shana Olsen,1980-12-17,http://ufcstats.com/fighter-details/dfbb95ca0c143988
Reza Arianto,,http://ufcstats.com/fighter-details/90063913321e7670
Shane Primm,1984-07-30,http://ufcstats.com/fighter-details/5114f1b5ad4cdf72
Kenichi Yamamoto,1976-07-11,http://ufcstats.com/fighter-details/9f488f520ed25bbf
Willie Parks,1983-11-04,http://ufcstats.com/fighter-details/86ad0ae839331bd7
Julius Anglickas,1991-07-23,http://ufcstats.com/fighter-details/e20ad078a7d63361
Daniel Gracie,1972-06-28,http://ufcstats.com/fighter-details/82d6a9ae41aac3f7
Patryk Grabowski,1995-11-12,http://ufcstats.com/fighter-details/4e163b53d1de1fbc
Justin Governale,,http://ufcstats.com/fighter-details/ae954fd497025462
Kron Gracie,1988-07-11,http://ufcstats.com/fighter-details/242d36d241b43c12
Igor Gracie,1980-02-04,http://ufcstats.com/fighter-details/722b870449243083
Ryan Gracie,1974-08-14,http://ufcstats.com/fighter-details/0c3838c8f7c620c2
Royler Gracie,1965-12-06,http://ufcstats.com/fighter-details/b807814d977682eb
Peter Petties,1990-12-20,http://ufcstats.com/fighter-details/7ea5d60d2e6a8ad0
Juan Adams,1992-01-16,http://ufcstats.com/fighter-details/83b00f7597e5ac83
Fabiola Pidroni,1994-01-04,http://ufcstats.com/fighter-details/9561eb5f0d63ffcc
Ricardo Abreu,1984-04-27,http://ufcstats.com/fighter-details/aa6e591c2a2cdecd
Nick Pica,,http://ufcstats.com/fighter-details/7922e8269adcc25a
Tom Aaron,1978-07-13,http://ufcstats.com/fighter-details/93fe7332d16c6ad9
Dave Zitanick,1980-03-05,http://ufcstats.com/fighter-details/be124bdd60fab7d5
Igor Zinoviev,1966-05-23,http://ufcstats.com/fighter-details/108afe61a26bcbf4
Jerron Peoples,1982-05-04,http://ufcstats.com/fighter-details/a2ac473d74eb157c
Roger Zapata,1986-05-09,http://ufcstats.com/fighter-details/fe5ca7ef93c3f6a7
Craig Zellner,1976-09-09,http://ufcstats.com/fighter-details/3794e5e0bb0defb6
Denis Sobolev,1975-08-26,http://ufcstats.com/fighter-details/03b1e846b09f721d
Danny Abbadi,1983-07-03,http://ufcstats.com/fighter-details/15df64c02b6b0fde
Zarrukh Adashev,1992-07-29,http://ufcstats.com/fighter-details/79cb2a690b9ba5e8
Horacio Gutierrez,1990-09-15,http://ufcstats.com/fighter-details/cd85b48dc880fabd
Luis Gomez,1995-01-28,http://ufcstats.com/fighter-details/513e84bfe65ff509
Walter Smith-Cotito,,http://ufcstats.com/fighter-details/625b65b45c1c6888
Devin Smyth,1995-07-21,http://ufcstats.com/fighter-details/7684c8137b4545ba
Josh Stansbury,1984-11-19,http://ufcstats.com/fighter-details/30ea504870f8597b
Ron Henderson,,http://ufcstats.com/fighter-details/498f0d066396ec59
David Barrios,,http://ufcstats.com/fighter-details/e6015889f50075d2
Andrew Ramm,,http://ufcstats.com/fighter-details/3b5f2faaa2f2c1f6
Sora Rakhmonova,1998-06-21,http://ufcstats.com/fighter-details/63ff619c52ff7976
Dean Barry,1992-07-03,http://ufcstats.com/fighter-details/a6f3d15cb84334bb
Sean O'Haire,1971-02-25,http://ufcstats.com/fighter-details/46effbd1135423c5
Lance Gibson,1970-11-20,http://ufcstats.com/fighter-details/63eedfcc73071d41
Rachael Ostovich,1991-02-25,http://ufcstats.com/fighter-details/01784fbc27c68b14
Kurt Osiander,,http://ufcstats.com/fighter-details/f84dfc5a8d178403
Joe Pardo,,http://ufcstats.com/fighter-details/74fefd43f073cd2f
Tyra Parker,1989-09-18,http://ufcstats.com/fighter-details/64be3dc99eaa42b6
Zane Frazier,,http://ufcstats.com/fighter-details/d3711d3784b76255
Rafael Rios,,http://ufcstats.com/fighter-details/2f5754b48eab1486
Maka Watson,1984-09-22,http://ufcstats.com/fighter-details/a31dfd9e8b2dc6ca
Brian Houston,1981-04-26,http://ufcstats.com/fighter-details/36fbaa49a09ff997
Jonathan Rivera,,http://ufcstats.com/fighter-details/145df84ea4dfd904
Brandon Michaels,1982-11-20,http://ufcstats.com/fighter-details/f5e4ce11afbdfb61
Joey Roberts,1977-11-11,http://ufcstats.com/fighter-details/c058823a2595ab09
Scott Ferrozzo,1965-04-26,http://ufcstats.com/fighter-details/977081bc01197656
Rex Holman,,http://ufcstats.com/fighter-details/b5ea750025697880
JP Felty,1979-04-28,http://ufcstats.com/fighter-details/954e3f4e2b0e6510
Humberto Brown Morrison,1984-11-03,http://ufcstats.com/fighter-details/e9e7e1c8ff289e1b
Jeremy Wallace,1987-02-13,http://ufcstats.com/fighter-details/b87c3f460709f74c
Satoshi Honma,1968-05-19,http://ufcstats.com/fighter-details/d2b1c1317a39f6c6
Marcos Bonilla,,http://ufcstats.com/fighter-details/d311fbefff44a39b
Royston Wee,1986-11-15,http://ufcstats.com/fighter-details/b9c03e7a4557e542
Brad Mitchell,1974-10-10,http://ufcstats.com/fighter-details/7263e0dc082adc87
Everett Sims,1988-09-04,http://ufcstats.com/fighter-details/59c6d5af765df641
Mitchell Sipe,1996-04-09,http://ufcstats.com/fighter-details/71ef1111bf829b82
Alex Higley,,http://ufcstats.com/fighter-details/2af2d675f7d847e3
Kailan Hill,1994-12-01,http://ufcstats.com/fighter-details/bc7efc037c5f6550
Peggy Morgan,1979-12-16,http://ufcstats.com/fighter-details/92b36014314b028b
Emily Whitmire,1991-05-24,http://ufcstats.com/fighter-details/b3d21b2610dcfaeb
Leslie Hernandez,1997-12-29,http://ufcstats.com/fighter-details/fc8610cc15674ae2
TJ Hepburn,,http://ufcstats.com/fighter-details/e1acbb6352ca3551
Fazlo Mulabitinovic,,http://ufcstats.com/fighter-details/2252b2c892397f0d
Jamie Moyle,1989-03-17,http://ufcstats.com/fighter-details/882d62561063a927
Ariel Beck,1990-09-16,http://ufcstats.com/fighter-details/b96939f2b8d88e82
Carter Williams,1980-03-30,http://ufcstats.com/fighter-details/b8e2f10efb6eca85
Michel Batista,1984-04-20,http://ufcstats.com/fighter-details/34218661c44ed55d
Jeff Newton,1966-12-11,http://ufcstats.com/fighter-details/94609dd91731d428
Scott Bessac,1965-10-05,http://ufcstats.com/fighter-details/3f24c96753dbd9f9
Allen Berube,1974-08-25,http://ufcstats.com/fighter-details/aebfb84d1f6d2d8c
Ben Holscher,,http://ufcstats.com/fighter-details/6070f16bcfd89fcf
Jamie Colleen,1985-11-02,http://ufcstats.com/fighter-details/6b64db453edf4c50
JR Coughran,1994-05-17,http://ufcstats.com/fighter-details/8112c9a23dccc759
Wesley Little,,http://ufcstats.com/fighter-details/008c6e1a25751575
Michael Cora,1989-08-24,http://ufcstats.com/fighter-details/2b91eff985b532cd
Geza Kalman,,http://ufcstats.com/fighter-details/304fcd812f12c589
Jordan Dowdy,,http://ufcstats.com/fighter-details/0d9312337fdce39a
John Salgado,,http://ufcstats.com/fighter-details/3e36811b7bc1f6ad
Lance Lawrence,1993-06-26,http://ufcstats.com/fighter-details/ce039df1994b18f0
Jimmy Lawson,1991-11-13,http://ufcstats.com/fighter-details/e43eefb10d440cb0
Shana Dobson,1989-03-30,http://ufcstats.com/fighter-details/122ac9b816d8b71c
Anthony Do,,http://ufcstats.com/fighter-details/7c9aeba0c4d4bd78
Alton Cunningham,1993-06-24,http://ufcstats.com/fighter-details/305bde44ff664788
Nolan Ticman,1988-05-17,http://ufcstats.com/fighter-details/9eb069062a0cfc13
Young Sam Jung,1985-10-27,http://ufcstats.com/fighter-details/13104eaed3ae96c3
Shah Kamali,1998-10-25,http://ufcstats.com/fighter-details/a46ab6c64d321c2d
David Dodd,1973-09-22,http://ufcstats.com/fighter-details/c2a7623f398d9bd7
Joao Pierini,1971-12-11,http://ufcstats.com/fighter-details/9a967e8e43dcef63
RJ Clifford,,http://ufcstats.com/fighter-details/8e32bfcff3ec1717
Kelly Dullanty,1977-11-04,http://ufcstats.com/fighter-details/1a225f04aa6e0739
Cameron Church,1990-09-27,http://ufcstats.com/fighter-details/f197ce0cbe69996d
Steven Ciaccio,,http://ufcstats.com/fighter-details/eaebaa6801338ea1
Christian Lohsen,1995-01-24,http://ufcstats.com/fighter-details/4ab36d70d1b28b58
Jerrel Venetiaan,1971-03-09,http://ufcstats.com/fighter-details/602bb270f2bdbf02
Adli Edwards,1989-08-28,http://ufcstats.com/fighter-details/e6904a03a66e711d
Ben Jones,,http://ufcstats.com/fighter-details/329aff8e958a2997
Rashard Lovelace,,http://ufcstats.com/fighter-details/e601d71cf8e5be22
Sho Patrick Usami,2000-05-08,http://ufcstats.com/fighter-details/fe30c5f5cc3e028b
Kenneth Seegrist,1980-10-21,http://ufcstats.com/fighter-details/55e94a9b525dcf45
Hong Man Choi,1980-10-30,http://ufcstats.com/fighter-details/2c104b7e59a72629
Marcus Jones,1973-08-15,http://ufcstats.com/fighter-details/8fa2b06572365321
Damion Douglas,1982-08-16,http://ufcstats.com/fighter-details/ce3b669e39418414
Kristian Rothaermel,1972-01-31,http://ufcstats.com/fighter-details/af49a6c491ca22a3
Scott Ettling,,http://ufcstats.com/fighter-details/74b5736f1df40be3
